     4    7   0.64742483084431E-01   0.13985269574464E+00   0.19091502525256E+00   0.20897959183673E+00   0.19091502525256E+00   0.13985269574464E+00   0.64742483084431E-01
     1    1    1   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
     1    1    2   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
     1    1    3   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
     1    1    4   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
     1    1    5   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
     1    1    6   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
     1    1    7   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
     1    1    8   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
     1    1    9   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
     1    1   10   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
     1    1   11   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
     1    1   12   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
     1    1   13   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
     1    2    1   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
     1    2    2   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
     1    2    3   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
     1    2    4   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
     1    2    5   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
     1    2    6   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
     1    2    7   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
     1    2    8   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
     1    2    9   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
     1    2   10   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
     1    2   11   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
     1    2   12   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
     1    2   13   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
     1    3    1   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
     1    3    2   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
     1    3    3   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
     1    3    4   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
     1    3    5   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
     1    3    6   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
     1    3    7   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
     1    3    8   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
     1    3    9   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
     1    3   10   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
     1    3   11   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
     1    3   12   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
     1    3   13   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
     1    4    1   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
     1    4    2   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
     1    4    3   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
     1    4    4   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
     1    4    5   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
     1    4    6   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
     1    4    7   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
     1    4    8   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
     1    4    9   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
     1    4   10   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
     1    4   11   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
     1    4   12   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
     1    4   13   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
     1    5    1   0.30226350931371E-20   0.31547651878273E-20   0.33931985234499E-20   0.36765021678512E-20   0.39030899653510E-20   0.40838277832819E-20   0.42012842384650E-20
     1    5    2   0.94236400477880E-21   0.97896844452545E-21   0.10410170097098E-20   0.12372431985655E-20   0.13020096983170E-20   0.14669837346787E-20   0.25323223373427E-20
     1    5    3   0.35703575164984E-21   0.44517686904919E-21   0.51928980106203E-21   0.63402165532965E-21   0.92210417497660E-21   0.20426038762182E-20   0.57627101548253E-20
     1    5    4   0.18616779480393E-21   0.28089632640935E-21   0.58520975770771E-21   0.98213015086996E-21   0.18750737244887E-20   0.54043252617203E-20   0.17392988720668E-19
     1    5    5   0.22413885514279E-21   0.49943056884835E-21   0.14526039989568E-20   0.27389367105708E-20   0.55177647173761E-20   0.16609555518759E-19   0.54100369774779E-19
     1    5    6   0.57833767674702E-21   0.14269333079746E-20   0.44489209215046E-20   0.86043249361267E-20   0.17472035970408E-19   0.52962777784064E-19   0.17238102359865E-18
     1    5    7   0.17441634684987E-20   0.43910168682260E-20   0.13828838852834E-19   0.26984779675253E-19   0.54789078535992E-19   0.16586786827057E-18   0.54032974825253E-18
     1    5    8   0.55177534098983E-20   0.13948445190655E-19   0.43999481382961E-19   0.86016674083125E-19   0.17477503402231E-18   0.52723886859144E-18   0.17256304671423E-17
     1    5    9   0.17256718405906E-19   0.43650156534469E-19   0.13778488291773E-18   0.26940698377520E-18   0.54733299837071E-18   0.16546723090540E-17   0.53947465335208E-17
     1    5   10   0.55060195958062E-19   0.13926618594585E-18   0.43944114199130E-18   0.86001019930424E-18   0.17470817881514E-17   0.52842927454653E-17   0.17217251699647E-16
     1    5   11   0.17249256754348E-18   0.43631035020602E-18   0.13763638125009E-17   0.26950572486999E-17   0.54741525103455E-17   0.16557383240144E-16   0.53947364138069E-16
     1    5   12   0.55047831081789E-18   0.13924216245588E-17   0.43925501288229E-17   0.86011336385735E-17   0.17470663629973E-16   0.52842649701864E-16   0.17217242909840E-15
     1    5   13   0.17248027788220E-17   0.43628637843061E-17   0.13763224196019E-16   0.26954131671376E-16   0.54751668546987E-16   0.16557355521348E-15   0.53947353815739E-15
     1    6    1   0.20437292292115E-20   0.21440531594536E-20   0.23196994655451E-20   0.25321464405315E-20   0.27019380461495E-20   0.28577685416024E-20   0.30764987434273E-20
     1    6    2   0.67022398252721E-21   0.74588221692680E-21   0.83831409266424E-21   0.89445678052729E-21   0.96579793948719E-21   0.12910942278127E-20   0.23607908327604E-20
     1    6    3   0.20571166759703E-21   0.21647596278418E-21   0.23444693336260E-21   0.27336146581885E-21   0.35242781370057E-21   0.46537743582155E-21   0.14962652789576E-20
     1    6    4   0.16427560882298E-21   0.26258957225734E-21   0.54597157639655E-21   0.83779160813118E-21   0.16893684315868E-20   0.49043945101016E-20   0.16287913367043E-19
     1    6    5   0.24296207033898E-21   0.54809534092285E-21   0.14136728966707E-20   0.23611014792316E-20   0.49733237455878E-20   0.15081575282447E-19   0.50778264604951E-19
     1    6    6   0.66038096405651E-21   0.15664111538353E-20   0.43585903792375E-20   0.74264762751780E-20   0.15757531638653E-19   0.48030052862579E-19   0.16178188156530E-18
     1    6    7   0.19984003714121E-20   0.47437021322464E-20   0.13547288253313E-19   0.23179035889976E-19   0.49229164790345E-19   0.15054550353403E-18   0.50430350656222E-18
     1    6    8   0.63172853557714E-20   0.15021424559143E-19   0.43213933448518E-19   0.73955557625295E-19   0.15710463150039E-18   0.47997936095247E-18   0.16062953643379E-17
     1    6    9   0.19734172764883E-19   0.46968879709592E-19   0.13532407758949E-18   0.23157658125868E-18   0.49215509397509E-18   0.15037583602807E-17   0.50301264483294E-17
     1    6   10   0.63036942623445E-19   0.14979728345738E-18   0.43166768093840E-18   0.73868884692912E-18   0.15704990741638E-17   0.47991861535149E-17   0.16044690596769E-16
     1    6   11   0.19747210570638E-18   0.46925842290252E-18   0.13527623258876E-17   0.23143941135118E-17   0.49208159773907E-17   0.15037407918275E-16   0.50372856635670E-16
     1    6   12   0.63018551758776E-18   0.14974599859483E-17   0.43172875178501E-17   0.73862476010021E-17   0.15705861317078E-16   0.47991689954553E-16   0.16076440643559E-15
     1    6   13   0.19745377374422E-17   0.46919346252484E-17   0.13527461133372E-16   0.23143458923329E-16   0.49211611921664E-16   0.15037390489378E-15   0.50372837960633E-15
     1    7    1   0.13819926955413E-20   0.14738624366827E-20   0.15893915125650E-20   0.17460555101187E-20   0.18763740979508E-20   0.19978255365541E-20   0.23844401967351E-20
     1    7    2   0.46689504953685E-21   0.52786269982383E-21   0.59274892242982E-21   0.63477676082714E-21   0.72008443375639E-21   0.10651906066630E-20   0.21405095364867E-20
     1    7    3   0.20759343049461E-21   0.25662527370177E-21   0.31965637014487E-21   0.40446621739341E-21   0.67677303850377E-21   0.16327060386467E-20   0.48611340142054E-20
     1    7    4   0.15170442223434E-21   0.25407578422836E-21   0.50427162289366E-21   0.74952722639369E-21   0.15440145434175E-20   0.45291820866389E-20   0.15079768781626E-19
     1    7    5   0.27101085377737E-21   0.58724912106940E-21   0.13659675066183E-20   0.21110301323956E-20   0.45338472638894E-20   0.13838824519441E-19   0.47171599550517E-19
     1    7    6   0.75110589256894E-21   0.17357060516291E-20   0.42158990048404E-20   0.66234832506749E-20   0.14209692807779E-19   0.44030692426717E-19   0.15015132387227E-18
     1    7    7   0.22509345514236E-20   0.51739959223603E-20   0.13037419321325E-19   0.20661145946286E-19   0.44371515914260E-19   0.13786530865263E-18   0.46995820330977E-18
     1    7    8   0.71016132785201E-20   0.16167914039122E-19   0.41545210614230E-19   0.65908401650165E-19   0.14132575711920E-18   0.44073081137862E-18   0.15058180529500E-17
     1    7    9   0.22181816479130E-19   0.50405743947013E-19   0.13004486157813E-18   0.20631151682928E-18   0.44261263412533E-18   0.13799847274014E-17   0.47193996055477E-17
     1    7   10   0.70698538556646E-19   0.16073301749147E-18   0.41511140479156E-18   0.65841672293294E-18   0.14124732974439E-17   0.44040882143979E-17   0.15061837875564E-16
     1    7   11   0.22142787566143E-18   0.50345510803843E-18   0.13005159361631E-17   0.20631852590464E-17   0.44272655698943E-17   0.13799360230774E-16   0.47193680781323E-16
     1    7   12   0.70658812159913E-18   0.16072212486525E-17   0.41504122655639E-17   0.65845778217669E-17   0.14129451844978E-16   0.44040397752682E-16   0.15061806923582E-15
     1    7   13   0.22138818358248E-17   0.50357869070897E-17   0.13004457344828E-16   0.20631619887335E-16   0.44272160645478E-16   0.13799311661676E-15   0.47193648747820E-15
     1    8    1   0.95052829471447E-21   0.10133923337063E-20   0.11042257536860E-20   0.12093853387071E-20   0.13218952862772E-20   0.14370564040417E-20   0.19731725967407E-20
     1    8    2   0.32645942010632E-21   0.37732440810768E-21   0.42341400920148E-21   0.46243163498708E-21   0.56100734610677E-21   0.93565627943625E-21   0.20123237053943E-20
     1    8    3   0.16507596263695E-21   0.20905818826059E-21   0.25558581614489E-21   0.34413250481460E-21   0.61074657320274E-21   0.15401977813671E-20   0.46603984830123E-20
     1    8    4   0.14718155856519E-21   0.25045235538995E-21   0.45295972700421E-21   0.68915179819361E-21   0.14289029934489E-20   0.42511705544184E-20   0.14047749603806E-19
     1    8    5   0.31378288461499E-21   0.60477307244624E-21   0.12555177571359E-20   0.19246864558911E-20   0.41880281236553E-20   0.12870091297460E-19   0.43712863850429E-19
     1    8    6   0.84665122018317E-21   0.18069993842438E-20   0.38706813698641E-20   0.59755643135933E-20   0.13056602916060E-19   0.40974727603690E-19   0.13963646721124E-18
     1    8    7   0.25083040205912E-20   0.54228875859495E-20   0.11963580324583E-19   0.18616611552945E-19   0.40639309358836E-19   0.12827451819178E-18   0.43734317102157E-18
     1    8    8   0.78455012786312E-20   0.17025246587832E-19   0.38071516979509E-19   0.59333117221051E-19   0.12926318816832E-18   0.40920034305494E-18   0.13943588752840E-17
     1    8    9   0.24472279908922E-19   0.53178051949743E-19   0.11921220084411E-18   0.18604396635610E-18   0.40463521321717E-18   0.12822734149001E-17   0.43641697606006E-17
     1    8   10   0.77974705984591E-19   0.16950021858088E-18   0.38044360695714E-18   0.59369205051265E-18   0.12907623629778E-17   0.40941599667142E-17   0.13927926863334E-16
